"Station.ID" "Date" "dem" "x" "y" "WS" "temp" "HMIX" "PREC" "EMI" "PM10" "time" "logPM10"
"244" 4 2005-10-11 149.9 437.36 4973.34 1.46 286.88 1320.8 0 32.92 52 11 3.95124371858143
"245" 5 2005-10-11 405 426.44 5045.66 0.42 285.54 1140.3 0 35.77 50 11 3.91202300542815
"246" 6 2005-10-11 257.5 394.6 5001.18 0.95 286.91 1153.4 0 47.66 55 11 4.00733318523247
"247" 7 2005-10-11 313.2 457.96 5061.46 1.05 285.74 1150.6 0 22.84 46 11 3.8286413964891
"248" 8 2005-10-11 345.2 444.29 5062.64 0.84 285.26 1156.9 0 14.96 49 11 3.89182029811063
"249" 9 2005-10-11 331 376.96 4993.48 0.27 285.69 1087.4 0 23.6 60 11 4.0943445622221
"250" 10 2005-10-11 280.4 416.65 4985.65 1 286.29 1241 0 6.76 53 11 3.97029191355212
"251" 11 2005-10-11 238.8 399.22 4967.87 0.74 286.69 1160.2 0 15.23 77 11 4.34380542185368
"252" 12 2005-10-11 118.3 456.49 4998.42 1.39 287.29 1307.8 0 28.7 41 11 3.71357206670431
"253" 13 2005-10-11 124.7 483.36 5028.7 1.21 287.35 1110.4 0 9.63 NA 11 NA
"254" 14 2005-10-11 551.6 383.63 4915.52 0.79 285.27 1030.5 0 27.86 60 11 4.0943445622221
"255" 15 2005-10-11 271.7 436.69 5046.69 0.61 285.94 1155.7 0 21.79 50 11 3.91202300542815
"256" 16 2005-10-11 337 386.95 5003.68 0.68 286.45 1122.1 0 11.03 45 11 3.80666248977032
"257" 17 2005-10-11 154 470.41 5031.91 1.41 286.72 976.37 0 42.38 51 11 3.93182563272433
"258" 18 2005-10-11 201.7 483.16 4956.77 0.99 285.3 1266 0 14.43 58 11 4.06044301054642
"259" 19 2005-10-11 374.9 368.18 4971.65 0.47 286.59 1125.1 0 25.9 62 11 4.12713438504509
"260" 20 2005-10-11 243.6 393.64 4986.79 0.54 286.71 1168.9 0 226.41 69 11 4.23410650459726
"261" 21 2005-10-11 243.6 396.04 4992.42 0.6 287.12 1232.6 0 207.42 102 11 4.62497281328427
"262" 22 2005-10-11 118.5 489 4971.8 1.06 285.85 1236.6 0 32.13 53 11 3.97029191355212
"263" 23 2005-10-11 131 454.26 5019.81 1.09 286.53 934.71 0 29.52 67 11 4.20469261939097
"264" 24 2005-10-11 201.4 466.4 5086.6 1.14 287.06 544.87 0 21.89 34 11 3.52636052461616
"265" 1 2005-10-12 95.2 469.45 4972.85 0.94 285.55 1293.7 0 39.03 58 12 4.06044301054642
"266" 2 2005-10-12 164.1 423.48 4950.69 0.61 286.79 1304.6 0 21.93 43 12 3.76120011569356
"267" 3 2005-10-12 242.9 490.71 4948.86 0.78 284.17 1353.9 0 8.16 64 12 4.15888308335967
"268" 4 2005-10-12 149.9 437.36 4973.34 1.21 286.82 1316.5 0 34.28 61 12 4.11087386417331
"269" 5 2005-10-12 405 426.44 5045.66 0.53 285.68 1174.5 0 37.39 48 12 3.87120101090789
"270" 6 2005-10-12 257.5 394.6 5001.18 0.8 287.38 1224.3 0 49 57 12 4.04305126783455
"271" 7 2005-10-12 313.2 457.96 5061.46 1.1 285.69 1244.1 0 23.69 42 12 3.73766961828337
"272" 8 2005-10-12 345.2 444.29 5062.64 0.98 285.38 1224.5 0 15.51 43 12 3.76120011569356
"273" 9 2005-10-12 331 376.96 4993.48 0.37 285.97 1097.2 0 24.11 64 12 4.15888308335967
"274" 10 2005-10-12 280.4 416.65 4985.65 0.56 286.43 1228.6 0 6.96 48 12 3.87120101090789
"275" 11 2005-10-12 238.8 399.22 4967.87 0.53 287.04 1201 0 15.7 79 12 4.36944785246702
"276" 12 2005-10-12 118.3 456.49 4998.42 0.93 287.27 1233.5 0 29.9 45 12 3.80666248977032
"277" 13 2005-10-12 124.7 483.36 5028.7 1.14 286.8 1042.3 0 9.89 NA 12 NA
"278" 14 2005-10-12 551.6 383.63 4915.52 0.7 285.24 1266.1 0 28.92 53 12 3.97029191355212
"279" 15 2005-10-12 271.7 436.69 5046.69 0.75 286.09 1223.2 0 22.69 45 12 3.80666248977032
"280" 16 2005-10-12 337 386.95 5003.68 0.59 286.79 1162 0 11.32 40 12 3.68887945411394
"281" 17 2005-10-12 154 470.41 5031.91 1.36 286.83 940.18 0 44.02 54 12 3.98898404656427
"282" 18 2005-10-12 201.7 483.16 4956.77 0.83 284.76 1350.3 0 14.96 63 12 4.14313472639153
"283" 19 2005-10-12 374.9 368.18 4971.65 0.41 286.82 1131.1 0 26.99 50 12 3.91202300542815
"284" 20 2005-10-12 243.6 393.64 4986.79 0.44 287.08 1215.4 0 236.07 59 12 4.07753744390572
"285" 21 2005-10-12 243.6 396.04 4992.42 0.44 287.55 1271.5 0 217.3 71 12 4.26267987704132
"286" 22 2005-10-12 118.5 489 4971.8 0.75 285.12 1304.1 0 33.06 56 12 4.02535169073515
"287" 23 2005-10-12 131 454.26 5019.81 1.01 286.79 922.89 0 30.76 66 12 4.18965474202643
"288" 24 2005-10-12 201.4 466.4 5086.6 0.85 286.63 615.41 0 22.79 31 12 3.43398720448515
"289" 1 2005-10-13 95.2 469.45 4972.85 0.46 284.88 852.79 0 39.52 74 13 4.30406509320417
"290" 2 2005-10-13 164.1 423.48 4950.69 0.53 286.3 913.78 0 22.26 53 13 3.97029191355212
"291" 3 2005-10-13 242.9 490.71 4948.86 0.71 283.46 1010.3 0 8.28 58 13 4.06044301054642
"292" 4 2005-10-13 149.9 437.36 4973.34 0.68 286.26 874.68 0 34.7 71 13 4.26267987704132
"293" 5 2005-10-13 405 426.44 5045.66 0.47 285.58 971.37 0 38.01 72 13 4.27666611901606
"294" 6 2005-10-13 257.5 394.6 5001.18 0.78 286.8 988.29 0 49.58 92 13 4.52178857704904
"295" 7 2005-10-13 313.2 457.96 5061.46 0.97 285.46 1028.7 0 24.03 53 13 3.97029191355212
"296" 8 2005-10-13 345.2 444.29 5062.64 0.83 285.32 1020.4 0 15.73 63 13 4.14313472639153
"297" 9 2005-10-13 331 376.96 4993.48 0.33 285.22 932.62 0 24.39 85 13 4.44265125649032
"298" 10 2005-10-13 280.4 416.65 4985.65 0.4 285.88 897.59 0 7.03 67 13 4.20469261939097
"299" 11 2005-10-13 238.8 399.22 4967.87 0.27 286.14 940.66 0 15.91 95 13 4.55387689160054
"300" 12 2005-10-13 118.3 456.49 4998.42 0.55 286.31 892.41 0 30.36 60 13 4.0943445622221
"301" 13 2005-10-13 124.7 483.36 5028.7 0.87 285.85 805.48 0 9.99 NA 13 NA
"302" 14 2005-10-13 551.6 383.63 4915.52 0.56 285.04 844.23 0 29.33 75 13 4.31748811353631
"303" 15 2005-10-13 271.7 436.69 5046.69 0.71 285.91 991.99 0 23.04 68 13 4.21950770517611
"304" 16 2005-10-13 337 386.95 5003.68 0.58 286.3 969.9 0 11.42 66 13 4.18965474202643
"305" 17 2005-10-13 154 470.41 5031.91 1.1 286.12 733.02 0 44.7 63 13 4.14313472639153
"306" 18 2005-10-13 201.7 483.16 4956.77 0.74 284.19 951.28 0 15.18 62 13 4.12713438504509
"307" 19 2005-10-13 374.9 368.18 4971.65 0.45 286.12 932.66 0 27.37 86 13 4.45434729625351
"308" 20 2005-10-13 243.6 393.64 4986.79 0.37 286.48 994.26 0 239.72 81 13 4.39444915467244
"309" 21 2005-10-13 243.6 396.04 4992.42 0.5 286.98 1045.3 0 221.03 117 13 4.76217393479776
"310" 22 2005-10-13 118.5 489 4971.8 0.44 284.5 896.54 0 33.47 51 13 3.93182563272433
"311" 23 2005-10-13 131 454.26 5019.81 0.63 285.96 769.02 0 31.26 88 13 4.47733681447821
"312" 24 2005-10-13 201.4 466.4 5086.6 0.6 286.48 560.63 0 23.14 34 13 3.52636052461616
"313" 1 2005-10-14 95.2 469.45 4972.85 0.64 284.89 758.43 0 41.6 88 14 4.47733681447821
"314" 2 2005-10-14 164.1 423.48 4950.69 0.65 286.11 844.8 0 23.68 68 14 4.21950770517611
"315" 3 2005-10-14 242.9 490.71 4948.86 0.66 284.05 617.34 0 8.7 81 14 4.39444915467244
"316" 4 2005-10-14 149.9 437.36 4973.34 0.88 285.94 769.29 0 37.07 78 14 4.35670882668959
"317" 5 2005-10-14 405 426.44 5045.66 0.66 285.36 869.22 0 40.68 74 14 4.30406509320417
"318" 6 2005-10-14 257.5 394.6 5001.18 0.77 285.64 779.39 0 51.99 104 14 4.64439089914137
"319" 7 2005-10-14 313.2 457.96 5061.46 1.04 284.9 868 0 25.47 58 14 4.06044301054642
"320" 8 2005-10-14 345.2 444.29 5062.64 0.92 285.31 884.3 0 16.64 57 14 4.04305126783455
"321" 9 2005-10-14 331 376.96 4993.48 0.6 284.27 700.16 0 25.49 95 14 4.55387689160054
"322" 10 2005-10-14 280.4 416.65 4985.65 0.42 285.23 795.32 0 7.37 66 14 4.18965474202643
"323" 11 2005-10-14 238.8 399.22 4967.87 0.46 284.64 736.51 0 16.82 111 14 4.70953020131233
"324" 12 2005-10-14 118.3 456.49 4998.42 0.73 286.08 775.4 0 32.34 63 14 4.14313472639153
"325" 13 2005-10-14 124.7 483.36 5028.7 0.78 285.5 674.87 0 10.42 NA 14 NA
"326" 14 2005-10-14 551.6 383.63 4915.52 0.86 285 782.21 0 31.07 71 14 4.26267987704132
"327" 15 2005-10-14 271.7 436.69 5046.69 0.84 285.04 860.28 0 24.54 71 14 4.26267987704132
"328" 16 2005-10-14 337 386.95 5003.68 0.58 285.36 750.29 0 11.89 74 14 4.30406509320417
"329" 17 2005-10-14 154 470.41 5031.91 1.01 285.45 613.21 0 47.52 83 14 4.4188406077966
"330" 18 2005-10-14 201.7 483.16 4956.77 0.7 284.45 745.61 0 16.07 79 14 4.36944785246702
"331" 19 2005-10-14 374.9 368.18 4971.65 0.68 285.65 718.87 0 29.11 85 14 4.44265125649032
"332" 20 2005-10-14 243.6 393.64 4986.79 0.38 285.7 775.54 0 255.31 93 14 4.53259949315326
"333" 21 2005-10-14 243.6 396.04 4992.42 0.43 286.2 814.66 0 236.92 112 14 4.71849887129509
"334" 22 2005-10-14 118.5 489 4971.8 0.38 284.7 739.3 0 35.19 66 14 4.18965474202643
"335" 23 2005-10-14 131 454.26 5019.81 0.67 284.57 654.77 0 33.38 93 14 4.53259949315326
"336" 24 2005-10-14 201.4 466.4 5086.6 0.76 286.48 487.11 0 24.59 35 14 3.55534806148941
"337" 1 2005-10-15 95.2 469.45 4972.85 0.58 284.88 662.81 0 26.05 93 15 4.53259949315326
"338" 2 2005-10-15 164.1 423.48 4950.69 0.59 286.2 800.93 0 18.74 77 15 4.34380542185368
"339" 3 2005-10-15 242.9 490.71 4948.86 0.49 284.49 678.69 0 6.28 76 15 4.33073334028633
"340" 4 2005-10-15 149.9 437.36 4973.34 0.89 285.88 767.67 0 29.35 99 15 4.59511985013459
"341" 5 2005-10-15 405 426.44 5045.66 0.91 285.61 841.95 0 32.19 70 15 4.24849524204936
"342" 6 2005-10-15 257.5 394.6 5001.18 0.74 285.61 859.64 0 34.24 109 15 4.69134788222914
"343" 7 2005-10-15 313.2 457.96 5061.46 1.13 285 809.89 0 17.53 59 15 4.07753744390572
"344" 8 2005-10-15 345.2 444.29 5062.64 1.03 285.45 827.43 0 11.97 54 15 3.98898404656427
"345" 9 2005-10-15 331 376.96 4993.48 0.69 284.2 785.24 0 16.15 97 15 4.57471097850338
"346" 10 2005-10-15 280.4 416.65 4985.65 0.48 285.16 776.99 0 5.93 99 15 4.59511985013459
"347" 11 2005-10-15 238.8 399.22 4967.87 0.46 284.45 806.65 0 14.11 128 15 4.85203026391962
"348" 12 2005-10-15 118.3 456.49 4998.42 0.92 285.65 697.18 0 25.54 73 15 4.29045944114839
"349" 13 2005-10-15 124.7 483.36 5028.7 1 285.37 608.2 0 7.02 NA 15 NA
"350" 14 2005-10-15 551.6 383.63 4915.52 0.78 284.82 783.28 0 24.09 76 15 4.33073334028633
"351" 15 2005-10-15 271.7 436.69 5046.69 0.95 285.06 838.06 0 19.26 72 15 4.27666611901606
"352" 16 2005-10-15 337 386.95 5003.68 0.61 285.39 826.3 0 7.08 85 15 4.44265125649032
"353" 17 2005-10-15 154 470.41 5031.91 1.23 285.05 549.44 0 36.7 96 15 4.56434819146784
"354" 18 2005-10-15 201.7 483.16 4956.77 0.53 284.69 598.58 0 12.22 88 15 4.47733681447821
"355" 19 2005-10-15 374.9 368.18 4971.65 0.63 285.64 810.66 0 23.6 96 15 4.56434819146784
"356" 20 2005-10-15 243.6 393.64 4986.79 0.42 285.64 855.8 0 187.11 93 15 4.53259949315326
"357" 21 2005-10-15 243.6 396.04 4992.42 0.48 286.12 908.25 0 184.5 121 15 4.79579054559674
"358" 22 2005-10-15 118.5 489 4971.8 0.39 284.93 533.34 0 22.45 80 15 4.38202663467388
"359" 23 2005-10-15 131 454.26 5019.81 0.77 284.41 587.25 0 26.15 107 15 4.67282883446191
"360" 24 2005-10-15 201.4 466.4 5086.6 0.94 286.52 442.48 0 16.78 33 15 3.49650756146648
"361" 1 2005-10-16 95.2 469.45 4972.85 0.89 285.67 640.87 0 22.21 88 16 4.47733681447821
"362" 2 2005-10-16 164.1 423.48 4950.69 0.59 287.04 699.03 0 15.37 62 16 4.12713438504509
"363" 3 2005-10-16 242.9 490.71 4948.86 0.45 286.01 650.92 0 5.24 67 16 4.20469261939097
"364" 4 2005-10-16 149.9 437.36 4973.34 0.82 286.55 677.15 0 25.09 88 16 4.47733681447821
"365" 5 2005-10-16 405 426.44 5045.66 0.72 286.52 796.78 0 26.45 55 16 4.00733318523247
"366" 6 2005-10-16 257.5 394.6 5001.18 0.83 286.13 777.68 0 26.23 108 16 4.68213122712422
"367" 7 2005-10-16 313.2 457.96 5061.46 1.08 285.02 710.73 0 14.42 48 16 3.87120101090789
"368" 8 2005-10-16 345.2 444.29 5062.64 0.98 285.96 793.64 0 9.26 45 16 3.80666248977032
"369" 9 2005-10-16 331 376.96 4993.48 0.64 284.93 755.33 0 12.92 100 16 4.60517018598809
"370" 10 2005-10-16 280.4 416.65 4985.65 0.49 285.83 708.43 0 5.27 92 16 4.52178857704904
"371" 11 2005-10-16 238.8 399.22 4967.87 0.45 285.2 663.07 0 12.51 126 16 4.83628190695148
"372" 12 2005-10-16 118.3 456.49 4998.42 0.61 285.95 582.12 0 21.08 70 16 4.24849524204936
"373" 13 2005-10-16 124.7 483.36 5028.7 0.9 284.8 472.54 0 5.74 NA 16 NA
"374" 14 2005-10-16 551.6 383.63 4915.52 0.81 285.9 610.69 0 18.7 73 16 4.29045944114839
"375" 15 2005-10-16 271.7 436.69 5046.69 0.84 285.37 701.58 0 15.05 70 16 4.24849524204936
"376" 16 2005-10-16 337 386.95 5003.68 0.64 286.04 781.32 0 5.34 90 16 4.49980967033027
"377" 17 2005-10-16 154 470.41 5031.91 1.07 284.86 413.64 0 28.38 78 16 4.35670882668959
"378" 18 2005-10-16 201.7 483.16 4956.77 0.57 285.72 648.79 0 9.6 67 16 4.20469261939097
"379" 19 2005-10-16 374.9 368.18 4971.65 0.63 286.06 746.19 0 19.66 99 16 4.59511985013459
"380" 20 2005-10-16 243.6 393.64 4986.79 0.48 286.23 774.46 0 145.86 93 16 4.53259949315326
"381" 21 2005-10-16 243.6 396.04 4992.42 0.52 286.64 837.68 0 150.31 137 16 4.91998092582813
"382" 22 2005-10-16 118.5 489 4971.8 0.65 285.72 613.42 0 18.32 71 16 4.26267987704132
"383" 23 2005-10-16 131 454.26 5019.81 0.6 284.23 398.76 0 21.82 108 16 4.68213122712422
"384" 24 2005-10-16 201.4 466.4 5086.6 1.11 286.67 445.38 0 13.96 22 16 3.09104245335832
"385" 1 2005-10-17 95.2 469.45 4972.85 1.31 286.4 714.13 0 37.94 106 17 4.66343909411207
"386" 2 2005-10-17 164.1 423.48 4950.69 0.77 286.26 769.7 0 21.19 107 17 4.67282883446191
"387" 3 2005-10-17 242.9 490.71 4948.86 0.51 284.89 675.3 0 7.94 105 17 4.65396035015752
"388" 4 2005-10-17 149.9 437.36 4973.34 1.37 286.33 776.51 0 32.8 129 17 4.85981240436167
"389" 5 2005-10-17 405 426.44 5045.66 0.57 285.57 877.98 0 35.98 76 17 4.33073334028633
"390" 6 2005-10-17 257.5 394.6 5001.18 0.88 286.14 884.8 0 47.61 125 17 4.8283137373023
"391" 7 2005-10-17 313.2 457.96 5061.46 1.02 285.14 793.62 0 22.94 53 17 3.97029191355212
"392" 8 2005-10-17 345.2 444.29 5062.64 0.92 285.07 813.92 0 15.03 66 17 4.18965474202643
"393" 9 2005-10-17 331 376.96 4993.48 0.27 284.51 809.74 0 23.46 122 17 4.80402104473326
"394" 10 2005-10-17 280.4 416.65 4985.65 0.91 285.74 820.23 0 6.77 128 17 4.85203026391962
"395" 11 2005-10-17 238.8 399.22 4967.87 0.63 286.04 844.01 0 15.19 167 17 5.11799381241676
"396" 12 2005-10-17 118.3 456.49 4998.42 1.31 286.29 753.76 0 28.86 87 17 4.46590811865458
"397" 13 2005-10-17 124.7 483.36 5028.7 1.4 286.5 665.87 0 9.66 57 17 4.04305126783455
"398" 14 2005-10-17 551.6 383.63 4915.52 0.66 284.79 614.09 1.67 28 77 17 4.34380542185368
"399" 15 2005-10-17 271.7 436.69 5046.69 0.87 285.65 891.28 0 21.9 79 17 4.36944785246702
"400" 16 2005-10-17 337 386.95 5003.68 0.63 285.84 862.63 0 11.06 94 17 4.54329478227
"401" 17 2005-10-17 154 470.41 5031.91 1.46 286.37 649.27 0 42.53 87 17 4.46590811865458
"402" 18 2005-10-17 201.7 483.16 4956.77 0.69 285.66 602.31 0 14.49 90 17 4.49980967033027
"403" 19 2005-10-17 374.9 368.18 4971.65 0.34 285.61 815.18 0 25.94 124 17 4.82028156560504
"404" 20 2005-10-17 243.6 393.64 4986.79 0.51 286.06 898.85 0 227.62 125 17 4.8283137373023
"405" 21 2005-10-17 243.6 396.04 4992.42 0.59 286.23 937.27 0 208.71 137 17 4.91998092582813
"406" 22 2005-10-17 118.5 489 4971.8 0.9 286.19 639.91 0 32.14 86 17 4.45434729625351
"407" 23 2005-10-17 131 454.26 5019.81 1.06 285.6 634.03 0 29.65 102 17 4.62497281328427
"408" 24 2005-10-17 201.4 466.4 5086.6 0.78 286.18 488.08 0 22.02 40 17 3.68887945411394
"409" 1 2005-10-18 95.2 469.45 4972.85 1.06 284.94 687.83 0 37.87 49 18 3.89182029811063
"410" 2 2005-10-18 164.1 423.48 4950.69 0.94 284.46 733.62 0 21.09 46 18 3.8286413964891
"411" 3 2005-10-18 242.9 490.71 4948.86 0.7 283.2 723.12 0 7.93 48 18 3.87120101090789
"412" 4 2005-10-18 149.9 437.36 4973.34 1.18 284.71 659.13 0 32.92 49 18 3.89182029811063
"413" 5 2005-10-18 405 426.44 5045.66 0.32 283.82 546.43 3.03 35.77 35 18 3.55534806148941
"414" 6 2005-10-18 257.5 394.6 5001.18 1.29 284.56 635.52 0 47.66 36 18 3.58351893845611
"415" 7 2005-10-18 313.2 457.96 5061.46 0.78 283.93 855.71 0 22.84 31 18 3.43398720448515
"416" 8 2005-10-18 345.2 444.29 5062.64 0.75 283.27 686.79 1.15 14.96 35 18 3.55534806148941
"417" 9 2005-10-18 331 376.96 4993.48 0.35 283.52 485.53 2.35 23.6 42 18 3.73766961828337
"418" 10 2005-10-18 280.4 416.65 4985.65 0.9 284.18 721.1 0 6.76 43 18 3.76120011569356
"419" 11 2005-10-18 238.8 399.22 4967.87 0.83 284.64 604.02 0 15.23 66 18 4.18965474202643
"420" 12 2005-10-18 118.3 456.49 4998.42 1.06 285.3 758.62 0 28.7 40 18 3.68887945411394
"421" 13 2005-10-18 124.7 483.36 5028.7 1.2 285.62 810.18 0 9.63 42 18 3.73766961828337
"422" 14 2005-10-18 551.6 383.63 4915.52 0.81 283.02 312.39 3 27.86 33 18 3.49650756146648
"423" 15 2005-10-18 271.7 436.69 5046.69 0.6 284.22 597.04 1.07 21.79 34 18 3.52636052461616
"424" 16 2005-10-18 337 386.95 5003.68 0.86 284.35 581.43 4.36 11.03 35 18 3.55534806148941
"425" 17 2005-10-18 154 470.41 5031.91 1.33 285.24 592.38 0 42.38 33 18 3.49650756146648
"426" 18 2005-10-18 201.7 483.16 4956.77 0.55 283.99 705.81 0 14.43 34 18 3.52636052461616
"427" 19 2005-10-18 374.9 368.18 4971.65 0.74 283.64 511.48 3.75 25.9 56 18 4.02535169073515
"428" 20 2005-10-18 243.6 393.64 4986.79 0.65 284.33 557.47 0 226.41 46 18 3.8286413964891
"429" 21 2005-10-18 243.6 396.04 4992.42 0.89 284.56 610.66 0 207.42 NA 18 NA
"430" 22 2005-10-18 118.5 489 4971.8 0.62 284.5 726.33 0 32.13 29 18 3.36729582998647
"431" 23 2005-10-18 131 454.26 5019.81 1.48 285.07 657.76 0 29.52 61 18 4.11087386417331
"432" 24 2005-10-18 201.4 466.4 5086.6 0.64 284.89 349.95 1.04 21.89 18 18 2.89037175789616
"433" 1 2005-10-19 95.2 469.45 4972.85 0.86 284.09 419.11 3.55 39.03 53 19 3.97029191355212
"434" 2 2005-10-19 164.1 423.48 4950.69 0.71 283.67 451.02 1.47 21.93 42 19 3.73766961828337
"435" 3 2005-10-19 242.9 490.71 4948.86 0.74 282.33 307.23 16.19 8.16 50 19 3.91202300542815
"436" 4 2005-10-19 149.9 437.36 4973.34 0.8 283.78 436.31 3.52 34.28 58 19 4.06044301054642
"437" 5 2005-10-19 405 426.44 5045.66 0.25 283.41 492.19 3.05 37.39 39 19 3.66356164612965
"438" 6 2005-10-19 257.5 394.6 5001.18 0.61 283.64 514.58 5.57 49 30 19 3.40119738166216
"439" 7 2005-10-19 313.2 457.96 5061.46 0.55 283.8 674.63 1.05 23.69 28 19 3.3322045101752
"440" 8 2005-10-19 345.2 444.29 5062.64 0.52 283.04 558.3 1.73 15.51 29 19 3.36729582998647
"441" 9 2005-10-19 331 376.96 4993.48 0.36 282.94 431.69 3.44 24.11 32 19 3.46573590279973
"442" 10 2005-10-19 280.4 416.65 4985.65 0.41 283.29 442.96 5.67 6.96 39 19 3.66356164612965
"443" 11 2005-10-19 238.8 399.22 4967.87 0.46 283.71 494.69 5.86 15.7 47 19 3.85014760171006
"444" 12 2005-10-19 118.3 456.49 4998.42 1.08 284.3 433.67 2.01 29.9 33 19 3.49650756146648
"445" 13 2005-10-19 124.7 483.36 5028.7 0.5 284.65 418.81 0 9.89 65 19 4.17438726989564
"446" 14 2005-10-19 551.6 383.63 4915.52 0.81 282.71 315.06 10.32 28.92 34 19 3.52636052461616
"447" 15 2005-10-19 271.7 436.69 5046.69 0.39 283.75 519.17 2.19 22.69 37 19 3.61091791264422
"448" 16 2005-10-19 337 386.95 5003.68 0.48 283.54 489.41 6.48 11.32 23 19 3.13549421592915
"449" 17 2005-10-19 154 470.41 5031.91 0.63 284.21 397.07 1.1 44.02 47 19 3.85014760171006
"450" 18 2005-10-19 201.7 483.16 4956.77 0.98 283.33 363.24 8.2 14.96 37 19 3.61091791264422
"451" 19 2005-10-19 374.9 368.18 4971.65 0.58 283.04 442.13 5.72 26.99 38 19 3.63758615972639
"452" 20 2005-10-19 243.6 393.64 4986.79 0.34 283.48 481.63 6.26 236.07 46 19 3.8286413964891
"453" 21 2005-10-19 243.6 396.04 4992.42 0.39 283.66 510.04 6.93 217.3 55 19 4.00733318523247
"454" 22 2005-10-19 118.5 489 4971.8 0.79 283.82 391.56 5.06 33.06 29 19 3.36729582998647
"455" 23 2005-10-19 131 454.26 5019.81 0.72 284.11 429.05 2.01 30.76 62 19 4.12713438504509
"456" 24 2005-10-19 201.4 466.4 5086.6 0.92 285.19 290.3 0 22.79 22 19 3.09104245335832
"457" 1 2005-10-20 95.2 469.45 4972.85 1 284.31 440.15 5.9 39.52 33 20 3.49650756146648
"458" 2 2005-10-20 164.1 423.48 4950.69 0.92 284.26 668.83 1.27 22.26 38 20 3.63758615972639
"459" 3 2005-10-20 242.9 490.71 4948.86 1.03 282.26 339.97 9.94 8.28 18 20 2.89037175789616
"460" 4 2005-10-20 149.9 437.36 4973.34 0.71 284.22 535.27 1.77 34.7 44 20 3.78418963391826
"461" 5 2005-10-20 405 426.44 5045.66 0.4 284.01 623.13 0 38.01 40 20 3.68887945411394
"462" 6 2005-10-20 257.5 394.6 5001.18 0.87 284.59 823.14 0 49.58 43 20 3.76120011569356
"463" 7 2005-10-20 313.2 457.96 5061.46 0.47 284.05 516.97 1.73 24.03 28 20 3.3322045101752
"464" 8 2005-10-20 345.2 444.29 5062.64 0.48 283.42 506.92 0 15.73 33 20 3.49650756146648
"465" 9 2005-10-20 331 376.96 4993.48 0.46 283.92 740.12 0 24.39 47 20 3.85014760171006
"466" 10 2005-10-20 280.4 416.65 4985.65 0.42 283.93 562.32 0 7.03 35 20 3.55534806148941
"467" 11 2005-10-20 238.8 399.22 4967.87 0.58 284.5 748.82 0 15.91 71 20 4.26267987704132
"468" 12 2005-10-20 118.3 456.49 4998.42 0.46 284.41 411.61 3.93 30.36 29 20 3.36729582998647
"469" 13 2005-10-20 124.7 483.36 5028.7 0.53 284.52 342.66 2.76 9.99 57 20 4.04305126783455
"470" 14 2005-10-20 551.6 383.63 4915.52 0.74 283.55 641.59 2.81 29.33 32 20 3.46573590279973
"471" 15 2005-10-20 271.7 436.69 5046.69 0.44 284.11 626.3 0 23.04 40 20 3.68887945411394
"472" 16 2005-10-20 337 386.95 5003.68 0.67 284.46 797.47 0 11.42 38 20 3.63758615972639
"473" 17 2005-10-20 154 470.41 5031.91 0.56 284.14 286.1 3.02 44.7 40 20 3.68887945411394
"474" 18 2005-10-20 201.7 483.16 4956.77 1.27 283.44 417.34 10.29 15.18 12 20 2.484906649788
"475" 19 2005-10-20 374.9 368.18 4971.65 0.56 284 760.27 0 27.37 75 20 4.31748811353631
"476" 20 2005-10-20 243.6 393.64 4986.79 0.49 284.3 786.87 0 239.72 64 20 4.15888308335967
"477" 21 2005-10-20 243.6 396.04 4992.42 0.55 284.6 831.02 0 221.03 68 20 4.21950770517611
"478" 22 2005-10-20 118.5 489 4971.8 1.09 283.88 408.28 11.02 33.47 11 20 2.39789527279837
"479" 23 2005-10-20 131 454.26 5019.81 0.61 284.49 372.17 1.91 31.26 47 20 3.85014760171006
"480" 24 2005-10-20 201.4 466.4 5086.6 1.17 285.26 364.43 1.42 23.14 17 20 2.83321334405622
"481" 1 2005-10-21 95.2 469.45 4972.85 0.51 285.77 679.49 0 41.6 55 21 4.00733318523247
"482" 2 2005-10-21 164.1 423.48 4950.69 0.45 285.27 615.68 0 23.68 24 21 3.17805383034795
"483" 3 2005-10-21 242.9 490.71 4948.86 0.35 284.07 442.79 0 8.7 31 21 3.43398720448515
"484" 4 2005-10-21 149.9 437.36 4973.34 0.58 285.45 727.79 0 37.07 50 21 3.91202300542815
"485" 5 2005-10-21 405 426.44 5045.66 0.42 285.13 813.61 0 40.68 44 21 3.78418963391826
"486" 6 2005-10-21 257.5 394.6 5001.18 0.54 285.66 881.63 0 51.99 49 21 3.89182029811063
"487" 7 2005-10-21 313.2 457.96 5061.46 0.68 285.3 832.01 0 25.47 NA 21 NA
"488" 8 2005-10-21 345.2 444.29 5062.64 0.64 284.74 832.36 0 16.64 32 21 3.46573590279973
"489" 9 2005-10-21 331 376.96 4993.48 0.37 285.08 881.6 0 25.49 41 21 3.71357206670431
"490" 10 2005-10-21 280.4 416.65 4985.65 0.6 284.91 787.48 0 7.37 35 21 3.55534806148941
"491" 11 2005-10-21 238.8 399.22 4967.87 0.41 285.17 791.54 0 16.82 52 21 3.95124371858143
"492" 12 2005-10-21 118.3 456.49 4998.42 0.84 285.96 734.19 0 32.34 40 21 3.68887945411394
