yy;mm;banda;SiteID;Tmax;Elevation;x;y
1998;1;38;piemonte_5607;4.996774193548387;997.124267578125;393.06941190243106;4898.734947045634
1999;1;39;piemonte_5607;5.716129032258064;997.124267578125;393.06941190243106;4898.734947045634
2000;1;40;piemonte_5607;5.306451612903226;997.124267578125;393.06941190243106;4898.734947045634
2001;1;41;piemonte_5607;2.564516129032258;997.124267578125;393.06941190243106;4898.734947045634
2002;1;42;piemonte_5607;5.096774193548387;997.124267578125;393.06941190243106;4898.734947045634
2003;1;43;piemonte_5607;4.090322580645161;997.124267578125;393.06941190243106;4898.734947045634
2004;1;44;piemonte_5607;2.764516129032258;997.124267578125;393.06941190243106;4898.734947045634
2005;1;45;piemonte_5607;4.125806451612903;997.124267578125;393.06941190243106;4898.734947045634
2006;1;46;piemonte_5607;1.967741935483871;997.124267578125;393.06941190243106;4898.734947045634
2007;1;47;piemonte_5607;8.074193548387097;997.124267578125;393.06941190243106;4898.734947045634
2008;1;48;piemonte_5607;5.312903225806451;997.124267578125;393.06941190243106;4898.734947045634
2009;1;49;piemonte_5607;3.4;997.124267578125;393.06941190243106;4898.734947045634
2010;1;50;piemonte_5607;1.4419354838709677;997.124267578125;393.06941190243106;4898.734947045634
2011;1;51;piemonte_5607;2.929032258064516;997.124267578125;393.06941190243106;4898.734947045634
2012;1;52;piemonte_5607;6.287096774193548;997.124267578125;393.06941190243106;4898.734947045634
2013;1;53;piemonte_5607;5.387096774193548;997.124267578125;393.06941190243106;4898.734947045634
2014;1;54;piemonte_5607;4.564516129032258;997.124267578125;393.06941190243106;4898.734947045634
2015;1;55;piemonte_5607;6.351612903225806;997.124267578125;393.06941190243106;4898.734947045634
2016;1;56;piemonte_5607;5.254838709677419;997.124267578125;393.06941190243106;4898.734947045634
2017;1;57;piemonte_5607;2.8451612903225807;997.124267578125;393.06941190243106;4898.734947045634
2018;1;58;piemonte_5607;7.090322580645162;997.124267578125;393.06941190243106;4898.734947045634
2019;1;59;piemonte_5607;4.958064516129032;997.124267578125;393.06941190243106;4898.734947045634
2020;1;60;piemonte_5607;6.551612903225807;997.124267578125;393.06941190243106;4898.734947045634
1961;1;1;piemonte_5608;NA;1768.120361328125;345.59603806275715;4941.802963501771
1962;1;2;piemonte_5608;NA;1768.120361328125;345.59603806275715;4941.802963501771
1963;1;3;piemonte_5608;NA;1768.120361328125;345.59603806275715;4941.802963501771
1964;1;4;piemonte_5608;NA;1768.120361328125;345.59603806275715;4941.802963501771
1965;1;5;piemonte_5608;NA;1768.120361328125;345.59603806275715;4941.802963501771
1966;1;6;piemonte_5608;NA;1768.120361328125;345.59603806275715;4941.802963501771
1967;1;7;piemonte_5608;NA;1768.120361328125;345.59603806275715;4941.802963501771
1968;1;8;piemonte_5608;NA;1768.120361328125;345.59603806275715;4941.802963501771
1969;1;9;piemonte_5608;NA;1768.120361328125;345.59603806275715;4941.802963501771
1970;1;10;piemonte_5608;NA;1768.120361328125;345.59603806275715;4941.802963501771
1971;1;11;piemonte_5608;NA;1768.120361328125;345.59603806275715;4941.802963501771
1972;1;12;piemonte_5608;NA;1768.120361328125;345.59603806275715;4941.802963501771
1973;1;13;piemonte_5608;NA;1768.120361328125;345.59603806275715;4941.802963501771
1974;1;14;piemonte_5608;NA;1768.120361328125;345.59603806275715;4941.802963501771
1975;1;15;piemonte_5608;NA;1768.120361328125;345.59603806275715;4941.802963501771
1976;1;16;piemonte_5608;NA;1768.120361328125;345.59603806275715;4941.802963501771
1977;1;17;piemonte_5608;NA;1768.120361328125;345.59603806275715;4941.802963501771
1978;1;18;piemonte_5608;NA;1768.120361328125;345.59603806275715;4941.802963501771
1979;1;19;piemonte_5608;NA;1768.120361328125;345.59603806275715;4941.802963501771
1980;1;20;piemonte_5608;NA;1768.120361328125;345.59603806275715;4941.802963501771
1981;1;21;piemonte_5608;NA;1768.120361328125;345.59603806275715;4941.802963501771
1982;1;22;piemonte_5608;NA;1768.120361328125;345.59603806275715;4941.802963501771
1983;1;23;piemonte_5608;NA;1768.120361328125;345.59603806275715;4941.802963501771
1984;1;24;piemonte_5608;NA;1768.120361328125;345.59603806275715;4941.802963501771
1985;1;25;piemonte_5608;NA;1768.120361328125;345.59603806275715;4941.802963501771
1986;1;26;piemonte_5608;NA;1768.120361328125;345.59603806275715;4941.802963501771
1987;1;27;piemonte_5608;NA;1768.120361328125;345.59603806275715;4941.802963501771
1988;1;28;piemonte_5608;NA;1768.120361328125;345.59603806275715;4941.802963501771
1989;1;29;piemonte_5608;NA;1768.120361328125;345.59603806275715;4941.802963501771
1990;1;30;piemonte_5608;NA;1768.120361328125;345.59603806275715;4941.802963501771
1991;1;31;piemonte_5608;NA;1768.120361328125;345.59603806275715;4941.802963501771
1992;1;32;piemonte_5608;NA;1768.120361328125;345.59603806275715;4941.802963501771
1993;1;33;piemonte_5608;NA;1768.120361328125;345.59603806275715;4941.802963501771
1994;1;34;piemonte_5608;4.419354838709677;1768.120361328125;345.59603806275715;4941.802963501771
1995;1;35;piemonte_5608;2.5;1768.120361328125;345.59603806275715;4941.802963501771
1996;1;36;piemonte_5608;2.2;1768.120361328125;345.59603806275715;4941.802963501771
1997;1;37;piemonte_5608;2.458064516129032;1768.120361328125;345.59603806275715;4941.802963501771
1998;1;38;piemonte_5608;3.8483870967741938;1768.120361328125;345.59603806275715;4941.802963501771
1999;1;39;piemonte_5608;4.483870967741935;1768.120361328125;345.59603806275715;4941.802963501771
2000;1;40;piemonte_5608;4.390322580645162;1768.120361328125;345.59603806275715;4941.802963501771
2001;1;41;piemonte_5608;1.0741935483870968;1768.120361328125;345.59603806275715;4941.802963501771
2002;1;42;piemonte_5608;4.941935483870968;1768.120361328125;345.59603806275715;4941.802963501771
2003;1;43;piemonte_5608;2.2451612903225806;1768.120361328125;345.59603806275715;4941.802963501771
2004;1;44;piemonte_5608;3.132258064516129;1768.120361328125;345.59603806275715;4941.802963501771
2005;1;45;piemonte_5608;4.480645161290322;1768.120361328125;345.59603806275715;4941.802963501771
2006;1;46;piemonte_5608;0.44516129032258067;1768.120361328125;345.59603806275715;4941.802963501771
2007;1;47;piemonte_5608;7.738709677419355;1768.120361328125;345.59603806275715;4941.802963501771
2008;1;48;piemonte_5608;4.967741935483871;1768.120361328125;345.59603806275715;4941.802963501771
2009;1;49;piemonte_5608;1.7806451612903227;1768.120361328125;345.59603806275715;4941.802963501771
2010;1;50;piemonte_5608;0.6548387096774193;1768.120361328125;345.59603806275715;4941.802963501771
2011;1;51;piemonte_5608;1.8064516129032258;1768.120361328125;345.59603806275715;4941.802963501771
2012;1;52;piemonte_5608;4.945161290322581;1768.120361328125;345.59603806275715;4941.802963501771
2013;1;53;piemonte_5608;4.219354838709678;1768.120361328125;345.59603806275715;4941.802963501771
2014;1;54;piemonte_5608;3.2774193548387096;1768.120361328125;345.59603806275715;4941.802963501771
2015;1;55;piemonte_5608;5.093548387096774;1768.120361328125;345.59603806275715;4941.802963501771
2016;1;56;piemonte_5608;NA;1768.120361328125;345.59603806275715;4941.802963501771
2017;1;57;piemonte_5608;1.2516129032258063;1768.120361328125;345.59603806275715;4941.802963501771
2018;1;58;piemonte_5608;5.596774193548387;1768.120361328125;345.59603806275715;4941.802963501771
2019;1;59;piemonte_5608;NA;1768.120361328125;345.59603806275715;4941.802963501771
2020;1;60;piemonte_5608;4.603225806451613;1768.120361328125;345.59603806275715;4941.802963501771
1961;1;1;piemonte_5620;NA;1181.0457763671875;334.3017555277843;4993.104226235076
1962;1;2;piemonte_5620;NA;1181.0457763671875;334.3017555277843;4993.104226235076
1963;1;3;piemonte_5620;NA;1181.0457763671875;334.3017555277843;4993.104226235076
1964;1;4;piemonte_5620;NA;1181.0457763671875;334.3017555277843;4993.104226235076
1965;1;5;piemonte_5620;NA;1181.0457763671875;334.3017555277843;4993.104226235076
1966;1;6;piemonte_5620;NA;1181.0457763671875;334.3017555277843;4993.104226235076
1967;1;7;piemonte_5620;NA;1181.0457763671875;334.3017555277843;4993.104226235076
1968;1;8;piemonte_5620;NA;1181.0457763671875;334.3017555277843;4993.104226235076
1969;1;9;piemonte_5620;NA;1181.0457763671875;334.3017555277843;4993.104226235076
1970;1;10;piemonte_5620;NA;1181.0457763671875;334.3017555277843;4993.104226235076
1971;1;11;piemonte_5620;NA;1181.0457763671875;334.3017555277843;4993.104226235076
1972;1;12;piemonte_5620;NA;1181.0457763671875;334.3017555277843;4993.104226235076
1973;1;13;piemonte_5620;NA;1181.0457763671875;334.3017555277843;4993.104226235076
1974;1;14;piemonte_5620;NA;1181.0457763671875;334.3017555277843;4993.104226235076
1975;1;15;piemonte_5620;NA;1181.0457763671875;334.3017555277843;4993.104226235076
1976;1;16;piemonte_5620;NA;1181.0457763671875;334.3017555277843;4993.104226235076
1977;1;17;piemonte_5620;NA;1181.0457763671875;334.3017555277843;4993.104226235076
1978;1;18;piemonte_5620;NA;1181.0457763671875;334.3017555277843;4993.104226235076
1979;1;19;piemonte_5620;NA;1181.0457763671875;334.3017555277843;4993.104226235076
1980;1;20;piemonte_5620;NA;1181.0457763671875;334.3017555277843;4993.104226235076
1981;1;21;piemonte_5620;NA;1181.0457763671875;334.3017555277843;4993.104226235076
1982;1;22;piemonte_5620;NA;1181.0457763671875;334.3017555277843;4993.104226235076
1983;1;23;piemonte_5620;NA;1181.0457763671875;334.3017555277843;4993.104226235076
1984;1;24;piemonte_5620;NA;1181.0457763671875;334.3017555277843;4993.104226235076
1985;1;25;piemonte_5620;NA;1181.0457763671875;334.3017555277843;4993.104226235076
1986;1;26;piemonte_5620;NA;1181.0457763671875;334.3017555277843;4993.104226235076
1987;1;27;piemonte_5620;NA;1181.0457763671875;334.3017555277843;4993.104226235076
1988;1;28;piemonte_5620;NA;1181.0457763671875;334.3017555277843;4993.104226235076
1989;1;29;piemonte_5620;NA;1181.0457763671875;334.3017555277843;4993.104226235076
1990;1;30;piemonte_5620;NA;1181.0457763671875;334.3017555277843;4993.104226235076
1991;1;31;piemonte_5620;NA;1181.0457763671875;334.3017555277843;4993.104226235076
1992;1;32;piemonte_5620;NA;1181.0457763671875;334.3017555277843;4993.104226235076
1993;1;33;piemonte_5620;6.603225806451613;1181.0457763671875;334.3017555277843;4993.104226235076
1994;1;34;piemonte_5620;6.487096774193549;1181.0457763671875;334.3017555277843;4993.104226235076
1995;1;35;piemonte_5620;4.648387096774194;1181.0457763671875;334.3017555277843;4993.104226235076
1996;1;36;piemonte_5620;2.861290322580645;1181.0457763671875;334.3017555277843;4993.104226235076
1997;1;37;piemonte_5620;3.5580645161290323;1181.0457763671875;334.3017555277843;4993.104226235076
1998;1;38;piemonte_5620;5.119354838709677;1181.0457763671875;334.3017555277843;4993.104226235076
1999;1;39;piemonte_5620;6.241935483870968;1181.0457763671875;334.3017555277843;4993.104226235076
2000;1;40;piemonte_5620;5.874193548387097;1181.0457763671875;334.3017555277843;4993.104226235076
2001;1;41;piemonte_5620;NA;1181.0457763671875;334.3017555277843;4993.104226235076
2002;1;42;piemonte_5620;5.964516129032258;1181.0457763671875;334.3017555277843;4993.104226235076
2003;1;43;piemonte_5620;4.693548387096774;1181.0457763671875;334.3017555277843;4993.104226235076
2004;1;44;piemonte_5620;4.54;1181.0457763671875;334.3017555277843;4993.104226235076
2005;1;45;piemonte_5620;6.003225806451613;1181.0457763671875;334.3017555277843;4993.104226235076
2006;1;46;piemonte_5620;2.9935483870967743;1181.0457763671875;334.3017555277843;4993.104226235076
2007;1;47;piemonte_5620;9.529032258064516;1181.0457763671875;334.3017555277843;4993.104226235076
2008;1;48;piemonte_5620;7.106451612903226;1181.0457763671875;334.3017555277843;4993.104226235076
2009;1;49;piemonte_5620;3.1607142857142856;1181.0457763671875;334.3017555277843;4993.104226235076
2010;1;50;piemonte_5620;2.587096774193548;1181.0457763671875;334.3017555277843;4993.104226235076
2011;1;51;piemonte_5620;3.270967741935484;1181.0457763671875;334.3017555277843;4993.104226235076
2012;1;52;piemonte_5620;6.7709677419354835;1181.0457763671875;334.3017555277843;4993.104226235076
2013;1;53;piemonte_5620;6.519354838709678;1181.0457763671875;334.3017555277843;4993.104226235076
2014;1;54;piemonte_5620;4.65483870967742;1181.0457763671875;334.3017555277843;4993.104226235076
2015;1;55;piemonte_5620;7.406451612903226;1181.0457763671875;334.3017555277843;4993.104226235076
2016;1;56;piemonte_5620;5.725806451612903;1181.0457763671875;334.3017555277843;4993.104226235076
2017;1;57;piemonte_5620;NA;1181.0457763671875;334.3017555277843;4993.104226235076
2018;1;58;piemonte_5620;7.861290322580645;1181.0457763671875;334.3017555277843;4993.104226235076
2019;1;59;piemonte_5620;5.7;1181.0457763671875;334.3017555277843;4993.104226235076
2020;1;60;piemonte_5620;6.241935483870968;1181.0457763671875;334.3017555277843;4993.104226235076
1961;1;1;piemonte_5629;NA;1080.712890625;361.7826533059813;4989.22536017191
1962;1;2;piemonte_5629;NA;1080.712890625;361.7826533059813;4989.22536017191
1963;1;3;piemonte_5629;NA;1080.712890625;361.7826533059813;4989.22536017191
1964;1;4;piemonte_5629;NA;1080.712890625;361.7826533059813;4989.22536017191
1965;1;5;piemonte_5629;NA;1080.712890625;361.7826533059813;4989.22536017191
1966;1;6;piemonte_5629;NA;1080.712890625;361.7826533059813;4989.22536017191
1967;1;7;piemonte_5629;NA;1080.712890625;361.7826533059813;4989.22536017191
1968;1;8;piemonte_5629;NA;1080.712890625;361.7826533059813;4989.22536017191
1969;1;9;piemonte_5629;NA;1080.712890625;361.7826533059813;4989.22536017191
1970;1;10;piemonte_5629;NA;1080.712890625;361.7826533059813;4989.22536017191
1971;1;11;piemonte_5629;NA;1080.712890625;361.7826533059813;4989.22536017191
1972;1;12;piemonte_5629;NA;1080.712890625;361.7826533059813;4989.22536017191
1973;1;13;piemonte_5629;NA;1080.712890625;361.7826533059813;4989.22536017191
1974;1;14;piemonte_5629;NA;1080.712890625;361.7826533059813;4989.22536017191
1975;1;15;piemonte_5629;NA;1080.712890625;361.7826533059813;4989.22536017191
1976;1;16;piemonte_5629;NA;1080.712890625;361.7826533059813;4989.22536017191
1977;1;17;piemonte_5629;NA;1080.712890625;361.7826533059813;4989.22536017191
1978;1;18;piemonte_5629;NA;1080.712890625;361.7826533059813;4989.22536017191
1979;1;19;piemonte_5629;NA;1080.712890625;361.7826533059813;4989.22536017191
1980;1;20;piemonte_5629;NA;1080.712890625;361.7826533059813;4989.22536017191
1981;1;21;piemonte_5629;NA;1080.712890625;361.7826533059813;4989.22536017191
1982;1;22;piemonte_5629;NA;1080.712890625;361.7826533059813;4989.22536017191
1983;1;23;piemonte_5629;NA;1080.712890625;361.7826533059813;4989.22536017191
1984;1;24;piemonte_5629;NA;1080.712890625;361.7826533059813;4989.22536017191
1985;1;25;piemonte_5629;NA;1080.712890625;361.7826533059813;4989.22536017191
1986;1;26;piemonte_5629;NA;1080.712890625;361.7826533059813;4989.22536017191
1987;1;27;piemonte_5629;NA;1080.712890625;361.7826533059813;4989.22536017191
1988;1;28;piemonte_5629;NA;1080.712890625;361.7826533059813;4989.22536017191
1989;1;29;piemonte_5629;NA;1080.712890625;361.7826533059813;4989.22536017191
1990;1;30;piemonte_5629;NA;1080.712890625;361.7826533059813;4989.22536017191
1991;1;31;piemonte_5629;NA;1080.712890625;361.7826533059813;4989.22536017191
1992;1;32;piemonte_5629;NA;1080.712890625;361.7826533059813;4989.22536017191
1993;1;33;piemonte_5629;NA;1080.712890625;361.7826533059813;4989.22536017191
1994;1;34;piemonte_5629;7.461290322580645;1080.712890625;361.7826533059813;4989.22536017191
1995;1;35;piemonte_5629;4.861290322580645;1080.712890625;361.7826533059813;4989.22536017191
1996;1;36;piemonte_5629;4.519354838709678;1080.712890625;361.7826533059813;4989.22536017191
1997;1;37;piemonte_5629;6.838709677419355;1080.712890625;361.7826533059813;4989.22536017191
1998;1;38;piemonte_5629;6.193548387096774;1080.712890625;361.7826533059813;4989.22536017191
1999;1;39;piemonte_5629;7.416129032258064;1080.712890625;361.7826533059813;4989.22536017191
2000;1;40;piemonte_5629;6.554838709677419;1080.712890625;361.7826533059813;4989.22536017191
2001;1;41;piemonte_5629;3.5129032258064514;1080.712890625;361.7826533059813;4989.22536017191
2002;1;42;piemonte_5629;7.012903225806451;1080.712890625;361.7826533059813;4989.22536017191
2003;1;43;piemonte_5629;5.922580645161291;1080.712890625;361.7826533059813;4989.22536017191
2004;1;44;piemonte_5629;5.258064516129032;1080.712890625;361.7826533059813;4989.22536017191
2005;1;45;piemonte_5629;6.529032258064516;1080.712890625;361.7826533059813;4989.22536017191
2006;1;46;piemonte_5629;4.035483870967742;1080.712890625;361.7826533059813;4989.22536017191
2007;1;47;piemonte_5629;9.583870967741936;1080.712890625;361.7826533059813;4989.22536017191
2008;1;48;piemonte_5629;7.819354838709677;1080.712890625;361.7826533059813;4989.22536017191
2009;1;49;piemonte_5629;5.993548387096774;1080.712890625;361.7826533059813;4989.22536017191
2010;1;50;piemonte_5629;3.4161290322580644;1080.712890625;361.7826533059813;4989.22536017191
2011;1;51;piemonte_5629;4.7387096774193544;1080.712890625;361.7826533059813;4989.22536017191
2012;1;52;piemonte_5629;7.72258064516129;1080.712890625;361.7826533059813;4989.22536017191
2013;1;53;piemonte_5629;7.554838709677419;1080.712890625;361.7826533059813;4989.22536017191
2014;1;54;piemonte_5629;5.474193548387097;1080.712890625;361.7826533059813;4989.22536017191
2015;1;55;piemonte_5629;7.496774193548387;1080.712890625;361.7826533059813;4989.22536017191
